qnumq;sexe;aget;matrim;pratique;enf;activite;prof;dipl;vote;habitat;localite;revenu;region;K1
3206;femme;60ans+;En_couple;Rrelig_non;sansEnfant;inactif;retraite;Cep;ecolo_non;individuel;Bourg;rev3;Mediterrannée;la pollution, la nature, la santé
5533;femme;20-29ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;NOdip;ecolo_oui;individuel;Bourg;rev3;Nord;la nature
156;homme;60ans+;En_couple;Relig_regul;avecEnfant;actif;cadre_lib;Bac;ecolo_non;individuel;Ville;rev4;Seine;la nature, la propreté, un voisinage agréable
2285;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;prof;ecolo_non;individuel;PTGV;rev3;S_Ouest;tout ce qui est autour
5244;homme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Rural;rev3;S_Ouest;la nature
5401;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Bourg;rev3;Nord;grand air, non pollution
860;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;collectif;GV;rev2;Mediterrannée;cadre agréable, verdure, calme
3203;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Be;ecolo_non;individuel;Bourg;rev3;Mediterrannée;la nature
5121;homme;30-39ans;En_couple;Rrelig_non;sansEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Bourg;rev3;S_Ouest;le ministère, la biologie, les animaux, la géo-politique, mes voisins
4217;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Rural;rev3;Bretagne;la nature
2998;homme;20-29ans;En_couple;Relig_occas;sansEnfant;actif;employe;prof;ecolo_non;individuel;Bourg;rev3;S_BassinParis;la nature, la protection de la nature
2306;femme;50-59ans;Seul;Rrelig_non;sansEnfant;actif;enseig_etud;Supérieur;ecolo_non;collectif;TGV;rev3;S_Ouest;tout ce qui nous entoure
731;femme;30-39ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Supérieur;ecolo_non;collectif;Bourg;rev2;Mediterrannée;espaces verts
3881;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;employe;Cep;ecolo_oui;individuel;Bourg;rev3;Nord;la nature
2272;femme;30-39ans;En_couple;Relig_regul;avecEnfant;chomeur;inactif;NOdip;ecolo_oui;individuel;Bourg;rev2;S_Ouest;la nature, les bois
2504;homme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;employe;prof;ecolo_non;collectif;Ville;rev2;Centre;autour de moi, mon quartier
5117;femme;20-29ans;En_couple;Relig_occas;sansEnfant;actif;employe;Be;ecolo_non;individuel;Bourg;rev3;S_Ouest;la nature
198;homme;30-39ans;Seul;Relig_regul;sansEnfant;actif;ouvrier;Supérieur;ecolo_oui;collectif;Ville;rev3;Seine;la nature, le bien être
4578;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;employe;NOdip;ecolo_non;individuel;Rural;rev1;Bretagne;tout autour
1217;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Ville;rev2;Jura_Alpes;propreté
1450;femme;60ans+;Seul;Relig_occas;avecEnfant;inactif;retraite;NOdip;ecolo_oui;collectif;TGV;rev2;Jura_Alpes;ce qu'il y a autour de soi
4848;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Be;ecolo_non;individuel;Bourg;rev2;Seine;bonne entente avec les voisins, bon air, verdure, espace, tranquillité
1318;femme;40-49ans;En_couple;Relig_regul;avecEnfant;inactif;inactif;Be;ecolo_non;collectif;Ville;RevNSP;Jura_Alpes;nature, bien être, le propre, le sain
2958;femme;20-29ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;collectif;Bourg;rev2;S_BassinParis;l'air, le soleil
4812;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev3;Seine;nature, amis
3626;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Bourg;rev4;Jura_Alpes;l'eau, l'air
4221;homme;20-29ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Rurv;rev2;Bretagne;verdure, écologie, nature
1542;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;commerc;Supérieur;ecolo_non;individuel;Bourg;rev3;Nord;les aspects extérieurs surtout autour du cadre de vie
3109;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Rurv;rev2;Mediterrannée;l'espace
1291;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Bac;ecolo_oui;individuel;Ville;rev2;Jura_Alpes;la nature, la vie au quotidien
2709;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;collectif;TGV;rev3;Bretagne;la qualité de vie dans l'écosystème dans lequel on se trouve
4678;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Bourg;rev3;S_BassinParis;nature
3289;femme;40-49ans;En_couple;Relig_occas;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;Bourg;rev4;Jura_Alpes;ce qui m'entoure, ma maison, mon travail, paysage, l'espace naturel
3902;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_non;individuel;Bourg;rev3;Nord;calme, nature, propreté, animaux
5791;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Rurv;rev2;Centre;la nature
3318;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Rural;rev4;Jura_Alpes;cadre de vie, environnement sociaux culturel
4344;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;prof;ecolo_oui;individuel;Rural;rev2;Bretagne;ce que l'on voit, ce qu'on respire, ce qu'on entend
1101;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Bac;ecolo_non;individuel;Bourg;rev3;Jura_Alpes;cadre de vie extérieur
1690;homme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;Cep;ecolo_non;collectif;PGV;rev3;S_BassinParis;la nature
2778;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;prof;ecolo_oui;individuel;GV;rev3;Bretagne;tout ce qui m'entoure, personne physique, nature
4594;homme;30-39ans;Seul;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Rurv;rev2;Bretagne;tout ce qui est autour de moi
457;femme;60ans+;Seul;Rrelig_non;avecEnfant;inactif;retraite;Supérieur;ecolo_oui;individuel;TGV;rev3;Seine;plaisir de vivre, santé
1705;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Bac;ecolo_oui;collectif;GV;rev3;Nord;espaces verts, commodités : proximité de commerces et écoles
4201;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;NOdip;ecolo_non;individuel;Rural;rev2;Bretagne;dans notre coin
1902;homme;60ans+;Seul;Relig_occas;avecEnfant;inactif;retraite;NOdip;ecolo_oui;individuel;Bourg;rev2;Nord;une joie de revivre
188;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Ville;rev4;Seine;bruits, jardins, nature, odeurs
998;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;TGV;rev3;Mediterrannée;malheureusement l'intrusion de la politique
2279;homme;60ans+;En_couple;Relig_regul;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;PTGV;rev4;S_Ouest;arbres
3812;homme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Bourg;rev2;Nord;la nature, les fleurs, les oiseaux
4428;homme;40-49ans;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_oui;individuel;Bourg;rev3;Bretagne;le bruit, la non tranquillité
2812;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;GV;rev4;S_BassinParis;élection, protection de la nature
1721;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_non;individuel;Ville;rev2;Nord;la nature
2790;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;NOdip;ecolo_non;individuel;Ville;rev3;Bretagne;la nature propre et belle
2153;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Be;ecolo_oui;individuel;PGV;rev3;Seine;tout ce qui nous entoure, les personnes, la nature, la pollution
2813;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;Cep;ecolo_oui;collectif;GV;rev3;S_BassinParis;être bien entouré, la nature
2475;femme;30-39ans;Seul;Rrelig_non;avecEnfant;actif;employe;Be;ecolo_non;collectif;Ville;rev2;Centre;tout ce qui m'entoure, l'endroit où je vis, mon quartier, la campagne
1331;homme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev4;Jura_Alpes;le bien être, la pollution, l'écologie
1580;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;GV;rev3;Nord;tous les éléments physiques et naturels, construits ou non construits par l'homme faisant partie de son entourage
2391;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;NOdip;ecolo_oui;individuel;Ville;rev3;S_Ouest;c'est la maison où jhabite et autour
5396;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;collectif;Rurv;rev4;Nord;équilibre, fragilité, menace, défense
3841;femme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;NOdip;ecolo_non;individuel;Bourg;rev2;Nord;les montagnes, la forêt, la nature
4938;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;employe;Cep;ecolo_non;individuel;Bourg;rev3;S_Ouest;nature
920;homme;40-49ans;Seul;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_oui;collectif;GV;rev3;Mediterrannée;une philosophie de la vie
160;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_non;individuel;Ville;rev3;Seine;la nature, les cours d'eau, la végétation
3365;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;commerc;prof;ecolo_non;individuel;Rural;RevNSP;Jura_Alpes;la campagne, la nature, respirer
5067;femme;20-29ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Bac;ecolo_non;individuel;Rural;rev4;S_Ouest;nature, paysage, voisinage, esthétique
5046;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Supérieur;ecolo_oui;individuel;Rurv;rev3;S_Ouest;eau pure
3277;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Be;ecolo_oui;individuel;Rural;rev4;Jura_Alpes;ce qui m'entoure
5068;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Be;ecolo_oui;individuel;Rural;rev2;S_Ouest;lanature, le respect de la nature
5010;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Bourg;rev2;S_Ouest;la nature, le bien être, la non pollution
1310;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Cep;ecolo_oui;collectif;Bourg;rev3;Jura_Alpes;plein de choses, le bien être, le mal être
5904;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Bac;ecolo_non;individuel;Bourg;rev4;S_BassinParis;campagne, nature, qualité de vie, rapport humain, bien être, paix, sérénité
4325;femme;20-29ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_non;individuel;Rurv;rev2;Bretagne;nature
1676;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_oui;collectif;Ville;rev3;Nord;les gens autour, la propriété
1085;femme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;employe;prof;ecolo_non;individuel;Ville;rev2;Mediterrannée;tout ce qui nous entoure
3577;homme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;l'entourage où on vit, la nature, l'ambiance, la bonne entente, le respect de chacun
4598;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;NOdip;ecolo_non;individuel;Rurv;rev2;Bretagne;nature, propreté, eau
3738;femme;60ans+;Seul;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Bourg;rev2;Centre;nature
1790;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Ville;rev2;Nord;le calme, la tranquillité, la nature
4736;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Bourg;rev3;Seine;c'est là où les yeux se portent le plus loin possible, les endroits non déterminés par les gens
2457;femme;40-49ans;Seul;Relig_occas;sansEnfant;actif;employe;prof;ecolo_non;individuel;Ville;rev2;Centre;la nature, l'air, la pollution
5030;homme;60ans+;Seul;Rrelig_non;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Rural;rev2;S_Ouest;nature, paix, calme, les relations de bons voisinages
815;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Cep;ecolo_non;individuel;PGV;rev3;Mediterrannée;contact humain
4548;femme;20-29ans;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_non;individuel;Rural;rev2;Bretagne;tout ce qui nous entoure
4673;homme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;ouvrier;Be;ecolo_oui;individuel;Bourg;rev3;S_BassinParis;nature, ville avec que des avantages
5571;homme;20-29ans;Seul;Rrelig_non;sansEnfant;inactif;enseig_etud;Be;ecolo_non;individuel;Bourg;rev3;Nord;les écologistes, une mode
1648;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;prof;ecolo_oui;individuel;Bourg;rev3;Nord;la nature, le cadre de vie, tout ce qui nous entoure, les voisins, les autres
1791;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;commerc;Cep;ecolo_oui;individuel;Bourg;rev2;Nord;le bien être
580;homme;30-39ans;En_couple;Rrelig_non;sansEnfant;actif;employe;Bac;ecolo_non;collectif;PTGV;rev3;Seine;la campagne
5450;homme;50-59ans;En_couple;Relig_occas;sansEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev2;Nord;campagne, nature
1298;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Cep;ecolo_non;collectif;Ville;rev2;Jura_Alpes;l'écologie
2744;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Bac;ecolo_non;collectif;Ville;rev3;Bretagne;le voisinage, la nature
4461;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;inactif;Supérieur;ecolo_non;individuel;Rurv;rev3;Bretagne;lieu où l'on habite, extérieur qui nous entoure
4630;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Bourg;rev3;Nord;tout ce qui m'entoure
4961;femme;60ans+;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Bourg;rev2;S_Ouest;bien être, nature
965;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_oui;individuel;TGV;rev3;Mediterrannée;le cadre de vie où on est
5233;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Supérieur;ecolo_non;individuel;Rural;rev3;S_Ouest;priorité, vert, propreté, mode
2420;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;Ville;rev3;S_Ouest;bien être, prendre soin, protéger
5035;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;Supérieur;ecolo_non;individuel;Bourg;rev2;S_Ouest;pein air, nature, calme
1024;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_oui;collectif;Ville;rev3;Mediterrannée;la pollution de l'eau et de l'air
5766;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;inactif;retraite;NOdip;ecolo_non;individuel;Bourg;rev2;Centre;la campagne
3312;homme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_oui;individuel;Rurv;rev3;Jura_Alpes;nature
3609;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;Bourg;rev4;Jura_Alpes;tout ce qui m'entoure dans ma vie quotidienne
4208;femme;20-29ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Bac;ecolo_oui;individuel;Rural;rev2;Bretagne;pollution
583;femme;60ans+;Seul;Rrelig_non;avecEnfant;chomeur;inactif;prof;ecolo_oui;collectif;PTGV;rev2;Seine;l'endroit où je vis
2374;femme;50-59ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;NOdip;ecolo_oui;individuel;Ville;rev3;S_Ouest;tout ce qui nous entoure, la nature, la pollution
2542;femme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;employe;Be;ecolo_non;collectif;GV;RevNSP;Centre;le grand air, la nature
3008;femme;60ans+;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Bourg;rev2;Seine;ce qui m'entoure dans ma vie quotidienne
3425;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;employe;Bac;ecolo_non;individuel;Rural;rev2;Jura_Alpes;le cadre de vie
5034;homme;60ans+;Seul;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Rural;rev2;S_Ouest;les environs, les personnes aux alentours
4796;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Bac;ecolo_non;individuel;Rurv;rev3;Seine;la campagne, l'espace libre
4849;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Bourg;rev3;Seine;le voisinage, la vie
2379;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Rurv;rev3;S_Ouest;forêt, espaces autour des maisons, nature
5636;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Bourg;rev2;Centre;la nature, les loisirs
3249;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Rurv;rev2;Jura_Alpes;ce qui m'entoure
970;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;collectif;TGV;rev3;Mediterrannée;qualité de vie, nature
1264;femme;30-39ans;Seul;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;collectif;Bourg;rev2;Jura_Alpes;tout ce qui est autour de nous, la nature
3264;homme;60ans+;En_couple;Relig_occas;sansEnfant;inactif;retraite;Supérieur;ecolo_non;collectif;Bourg;rev4;Jura_Alpes;mon cadre de vie, l'antipollution, la nature, les arbres, les animaux, la végétation, l'eau, la faune
761;femme;20-29ans;En_couple;Rrelig_non;avecEnfant;chomeur;inactif;prof;ecolo_oui;individuel;Ville;rev3;Mediterrannée;travaux, paysage, ville
1920;femme;50-59ans;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_oui;collectif;Ville;rev2;Nord;des arbres, des espaces verts, des bancs, le calme, la tranquilité
1078;femme;30-39ans;En_couple;Relig_regul;avecEnfant;actif;employe;prof;ecolo_oui;collectif;Ville;rev3;Mediterrannée;ce qui nous entoure, qu'on peut s'efforcer de rendre plus beau
5865;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Rurv;rev3;S_BassinParis;ce qu'on voit à l'extérieur de chez nous, ce qui nous touche de près
3656;femme;50-59ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Cep;ecolo_oui;individuel;Bourg;rev2;Mediterrannée;la nature et les gens qui nous entourent
627;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Be;ecolo_non;individuel;Bourg;rev3;Seine;montagne, pollution, magouille
1068;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Supérieur;ecolo_oui;collectif;PGV;rev3;Mediterrannée;ce que je peux voir autour de moi
1383;homme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;employe;NOdip;ecolo_oui;collectif;GV;rev2;Jura_Alpes;espaces verts
3095;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;employe;Bac;ecolo_non;individuel;Bourg;rev3;Mediterrannée;la qualité de vie, tout ce qui nous entoure
4800;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;RevNSP;Seine;je suis préoccupé par l'environnement, essayer de faire le maximun pour sauvegarder les ressouces
4732;femme;60ans+;En_couple;Relig_occas;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Rural;rev3;Seine;l'extérieur
3201;homme;50-59ans;En_couple;Rrelig_non;sansEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Bourg;rev2;Mediterrannée;ce qui est autour, ici
3969;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev3;Bretagne;être bien dans le lieu où on vit
4261;homme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Bourg;rev2;Bretagne;mon cadre de vie
5024;homme;20-29ans;Seul;Rrelig_non;sansEnfant;inactif;enseig_etud;prof;ecolo_oui;individuel;Rurv;rev3;S_Ouest;la nature, les usines
3382;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Bourg;rev4;Jura_Alpes;le cadre général de vie
4280;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;inactif;Be;ecolo_oui;individuel;Rurv;rev2;Bretagne;c'est tout ce qu'il y a autour de nous
5402;femme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;employe;Supérieur;ecolo_oui;individuel;Bourg;rev3;Nord;ozone, environs
2964;homme;40-49ans;Seul;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_non;collectif;Ville;rev2;S_BassinParis;tout ce qui nous entoure
4035;homme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;Bourg;rev3;Bretagne;tout ce qui contribue à bien vivre
5552;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;commerc;prof;ecolo_non;individuel;Bourg;rev3;Nord;le monde qui se trouve autour de nous
4640;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Rural;rev3;Nord;c'est la vie de tous les jours
876;homme;30-39ans;En_couple;Rrelig_non;sansEnfant;actif;cadre_lib;Bac;ecolo_oui;collectif;Ville;rev2;Mediterrannée;nature, forêt, liberté
4091;homme;50-59ans;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_non;individuel;Rural;rev3;Bretagne;bien être, nature, plaisir de vivre, le bien vivre
